date,indicator_id,value,count,mean
2014-10-31,Z3BR,8457018.0,4,2114254.5
2014-09-30,Z3BR,8342648.0,4,2085662.0
2014-08-31,Z3BR,8314065.0,4,2078516.25
2014-07-31,Z3BR,8311296.0,4,2077824.0
2014-06-30,Z3BR,8285142.0,4,2071285.5
2014-05-31,Z3BR,8212587.0,4,2053146.75
2014-04-30,Z3BR,8117558.0,4,2029389.5
2014-03-31,Z3BR,7992790.0,4,1998197.5
2014-02-28,Z3BR,7925285.0,4,1981321.25
2014-01-31,Z3BR,7857776.0,4,1964444.0
2013-12-31,Z3BR,7873184.0,4,1968296.0
2013-11-30,Z3BR,7872194.0,4,1968048.5
2013-10-31,Z3BR,7898462.0,4,1974615.5
2013-09-30,Z3BR,7922536.0,4,1980634.0
2013-08-31,Z3BR,7873642.0,4,1968410.5
2013-07-31,Z3BR,7776927.0,4,1944231.75
2013-06-30,Z3BR,7650764.0,4,1912691.0
2013-05-31,Z3BR,7514417.0,4,1878604.25
2013-04-30,Z3BR,7404715.0,4,1851178.75
2013-03-31,Z3BR,7369676.0,4,1842419.0
2013-02-28,Z3BR,7345194.0,4,1836298.5
2013-01-31,Z3BR,7316143.0,4,1829035.75
2012-12-31,Z3BR,7176088.0,4,1794022.0
2012-11-30,Z3BR,7044353.0,4,1761088.25
2012-10-31,Z3BR,6903156.0,4,1725789.0
2012-09-30,Z3BR,6766602.0,4,1691650.5
2012-08-31,Z3BR,6639932.0,4,1659983.0
2012-07-31,Z3BR,6546463.0,4,1636615.75
2012-06-30,Z3BR,6470086.0,4,1617521.5
2012-05-31,Z3BR,6439360.0,4,1609840.0
2012-04-30,Z3BR,6410651.0,4,1602662.75
2012-03-31,Z3BR,6391742.0,4,1597935.5
2012-02-29,Z3BR,6319420.0,4,1579855.0
2012-01-31,Z3BR,6250012.0,4,1562503.0
2011-12-31,Z3BR,6224153.0,4,1556038.25
2011-11-30,Z3BR,6230064.0,4,1557516.0
2011-10-31,Z3BR,6265446.0,4,1566361.5
2011-09-30,Z3BR,6314536.0,4,1578634.0
2011-08-31,Z3BR,6372489.0,4,1593122.25
