date,indicator_id,value,count,mean
2015-11-30,Z5BR,9704230.0,2,4852115.0
2015-10-31,Z5BR,9605764.0,2,4802882.0
2015-09-30,Z5BR,9514097.0,2,4757048.5
2015-08-31,Z5BR,9400272.0,2,4700136.0
2015-07-31,Z5BR,9260746.0,2,4630373.0
2015-06-30,Z5BR,9135810.0,2,4567905.0
2015-05-31,Z5BR,8991449.0,2,4495724.5
2015-04-30,Z5BR,8894903.0,2,4447451.5
2015-03-31,Z5BR,8748855.0,2,4374427.5
2015-02-28,Z5BR,8597564.0,2,4298782.0
2015-01-31,Z5BR,8493875.0,2,4246937.5
2014-12-31,Z5BR,8410058.0,2,4205029.0
2014-11-30,Z5BR,8348123.0,2,4174061.5
2014-10-31,Z5BR,8237677.0,2,4118838.5
2014-09-30,Z5BR,8134297.0,2,4067148.5
2014-08-31,Z5BR,8031552.0,2,4015776.0
2014-07-31,Z5BR,7967450.0,2,3983725.0
2014-06-30,Z5BR,7912726.0,2,3956363.0
2014-05-31,Z5BR,7934509.0,2,3967254.5
2014-04-30,Z5BR,7950585.0,2,3975292.5
2014-03-31,Z5BR,7942091.0,2,3971045.5
2014-02-28,Z5BR,7924184.0,2,3962092.0
2014-01-31,Z5BR,7848309.0,2,3924154.5
2013-12-31,Z5BR,7792680.0,2,3896340.0
2013-11-30,Z5BR,7665658.0,2,3832829.0
2013-10-31,Z5BR,7588632.0,2,3794316.0
2013-09-30,Z5BR,7563537.0,2,3781768.5
2013-08-31,Z5BR,7632256.0,2,3816128.0
2013-07-31,Z5BR,7680901.0,2,3840450.5
2013-06-30,Z5BR,7685420.0,2,3842710.0
2013-05-31,Z5BR,7560163.0,2,3780081.5
2013-04-30,Z5BR,7452205.0,2,3726102.5
2013-03-31,Z5BR,7415763.0,2,3707881.5
2013-02-28,Z5BR,7377814.0,2,3688907.0
2013-01-31,Z5BR,7357335.0,2,3678667.5
2012-12-31,Z5BR,7315093.0,2,3657546.5
2012-11-30,Z5BR,7418172.0,2,3709086.0
2012-10-31,Z5BR,7533731.0,2,3766865.5
2012-09-30,Z5BR,7606758.0,2,3803379.0
2012-08-31,Z5BR,7537406.0,2,3768703.0
2012-07-31,Z5BR,7410156.0,2,3705078.0
2012-06-30,Z5BR,7241992.0,2,3620996.0
2012-05-31,Z5BR,7157142.0,2,3578571.0
2012-04-30,Z5BR,7077555.0,2,3538777.5
2012-03-31,Z5BR,7008309.0,2,3504154.5
2012-02-29,Z5BR,6942177.0,2,3471088.5
2012-01-31,Z5BR,6877841.0,2,3438920.5
2011-12-31,Z5BR,6818302.0,2,3409151.0
2011-11-30,Z5BR,6694340.0,2,3347170.0
2011-10-31,Z5BR,6616692.0,2,3308346.0
2011-09-30,Z5BR,6536272.0,2,3268136.0
2011-08-31,Z5BR,6478308.0,2,3239154.0
2011-07-31,Z5BR,6439574.0,2,3219787.0
2011-06-30,Z5BR,6454125.0,2,3227062.5
2011-05-31,Z5BR,6506252.0,2,3253126.0
2011-04-30,Z5BR,6505178.0,2,3252589.0
2011-03-31,Z5BR,6472550.0,2,3236275.0
2011-02-28,Z5BR,6453172.0,2,3226586.0
2011-01-31,Z5BR,6486798.0,2,3243399.0
2010-12-31,Z5BR,6517029.0,2,3258514.5
2010-11-30,Z5BR,6555436.0,2,3277718.0
2010-10-31,Z5BR,6524168.0,2,3262084.0
2010-09-30,Z5BR,6485532.0,2,3242766.0
2010-08-31,Z5BR,6468087.0,2,3234043.5
2010-07-31,Z5BR,6476156.0,2,3238078.0
2010-06-30,Z5BR,6546241.0,2,3273120.5
2010-05-31,Z5BR,6538722.0,2,3269361.0
2010-04-30,Z5BR,6527885.0,2,3263942.5
2010-03-31,Z5BR,6463312.0,2,3231656.0
2010-02-28,Z5BR,6448719.0,2,3224359.5
2010-01-31,Z5BR,6414507.0,2,3207253.5
2009-12-31,Z5BR,6417475.0,2,3208737.5
2009-11-30,Z5BR,6369008.0,2,3184504.0
2009-10-31,Z5BR,6358222.0,2,3179111.0
2009-09-30,Z5BR,6361084.0,2,3180542.0
2009-08-31,Z5BR,6401845.0,2,3200922.5
2009-07-31,Z5BR,6465236.0,2,3232618.0
2009-06-30,Z5BR,6492890.0,2,3246445.0
2009-05-31,Z5BR,6581834.0,2,3290917.0
2009-04-30,Z5BR,6701115.0,2,3350557.5
2009-03-31,Z5BR,6859527.0,2,3429763.5
2009-02-28,Z5BR,6923448.0,2,3461724.0
2009-01-31,Z5BR,6928795.0,2,3464397.5
2008-12-31,Z5BR,6925269.0,2,3462634.5
2008-11-30,Z5BR,6964319.0,2,3482159.5
2008-10-31,Z5BR,7029735.0,2,3514867.5
2008-09-30,Z5BR,7081551.0,2,3540775.5
2008-08-31,Z5BR,7119106.0,2,3559553.0
2008-07-31,Z5BR,7130736.0,2,3565368.0
2008-06-30,Z5BR,7103137.0,2,3551568.5
2008-05-31,Z5BR,7078835.0,2,3539417.5
2008-04-30,Z5BR,7075624.0,2,3537812.0
2008-03-31,Z5BR,7077210.0,2,3538605.0
2008-02-29,Z5BR,7100155.0,2,3550077.5
2008-01-31,Z5BR,7180866.0,2,3590433.0
2007-12-31,Z5BR,7237154.0,2,3618577.0
2007-11-30,Z5BR,7303566.0,2,3651783.0
2007-10-31,Z5BR,7266608.0,2,3633304.0
2007-09-30,Z5BR,7238588.0,2,3619294.0
2007-08-31,Z5BR,7172326.0,2,3586163.0
2007-07-31,Z5BR,7101118.0,2,3550559.0
2007-06-30,Z5BR,7097259.0,2,3548629.5
2007-05-31,Z5BR,7047828.0,2,3523914.0
2007-04-30,Z5BR,6972934.0,2,3486467.0
2007-03-31,Z5BR,6856019.0,2,3428009.5
2007-02-28,Z5BR,6751126.0,2,3375563.0
2007-01-31,Z5BR,6667207.0,2,3333603.5
2006-12-31,Z5BR,6589572.0,2,3294786.0
2006-11-30,Z5BR,6540586.0,2,3270293.0
2006-10-31,Z5BR,6548979.0,2,3274489.5
2006-09-30,Z5BR,6562951.0,2,3281475.5
2006-08-31,Z5BR,6551309.0,2,3275654.5
2006-07-31,Z5BR,6524735.0,2,3262367.5
2006-06-30,Z5BR,6448470.0,2,3224235.0
2006-05-31,Z5BR,6401119.0,2,3200559.5
2006-04-30,Z5BR,6352657.0,2,3176328.5
2006-03-31,Z5BR,6392446.0,2,3196223.0
2006-02-28,Z5BR,6454485.0,2,3227242.5
2006-01-31,Z5BR,6447079.0,2,3223539.5
2005-12-31,Z5BR,6414469.0,2,3207234.5
2005-11-30,Z5BR,6327363.0,2,3163681.5
2005-10-31,Z5BR,6303670.0,2,3151835.0
2005-09-30,Z5BR,6268325.0,2,3134162.5
2005-08-31,Z5BR,6265230.0,2,3132615.0
2005-07-31,Z5BR,6264108.0,2,3132054.0
2005-06-30,Z5BR,6253171.0,2,3126585.5
2005-05-31,Z5BR,6227181.0,2,3113590.5
2005-04-30,Z5BR,6196715.0,2,3098357.5
2005-03-31,Z5BR,6122760.0,2,3061380.0
2005-02-28,Z5BR,6048014.0,2,3024007.0
2005-01-31,Z5BR,6018919.0,2,3009459.5
2004-12-31,Z5BR,6012311.0,2,3006155.5
2004-11-30,Z5BR,6003030.0,2,3001515.0
2004-10-31,Z5BR,5897096.0,2,2948548.0
2004-09-30,Z5BR,5810237.0,2,2905118.5
2004-08-31,Z5BR,5762171.0,2,2881085.5
2004-07-31,Z5BR,5743270.0,2,2871635.0
2004-06-30,Z5BR,5713974.0,2,2856987.0
2004-05-31,Z5BR,5679319.0,2,2839659.5
2004-04-30,Z5BR,5670163.0,2,2835081.5
