date,indicator_id,region_id,value
2011-03-31,ZSFH,97566,633612.0
2011-02-28,ZSFH,97566,640529.0
2011-01-31,ZSFH,97566,645437.0
2010-12-31,ZSFH,97566,647134.0
2010-11-30,ZSFH,97566,648582.0
2010-10-31,ZSFH,97566,651861.0
2010-09-30,ZSFH,97566,656350.0
2010-08-31,ZSFH,97566,660933.0
2010-07-31,ZSFH,97566,666598.0
2010-06-30,ZSFH,97566,671792.0
2010-05-31,ZSFH,97566,671811.0
2010-04-30,ZSFH,97566,671030.0
2010-03-31,ZSFH,97566,665254.0
2010-02-28,ZSFH,97566,665925.0
2010-01-31,ZSFH,97566,662267.0
2009-12-31,ZSFH,97566,666029.0
2009-11-30,ZSFH,97566,665479.0
2009-10-31,ZSFH,97566,668853.0
2009-09-30,ZSFH,97566,673151.0
2009-08-31,ZSFH,97566,676139.0
2009-07-31,ZSFH,97566,681211.0
2009-06-30,ZSFH,97566,685335.0
2009-05-31,ZSFH,97566,696222.0
2009-04-30,ZSFH,97566,709197.0
2009-03-31,ZSFH,97566,723297.0
2009-02-28,ZSFH,97566,727880.0
2009-01-31,ZSFH,97566,730307.0
2008-12-31,ZSFH,97566,726874.0
2008-11-30,ZSFH,97566,727802.0
2008-10-31,ZSFH,97566,732394.0
2008-09-30,ZSFH,97566,740556.0
2008-08-31,ZSFH,97566,754274.0
2008-07-31,ZSFH,97566,760805.0
2008-06-30,ZSFH,97566,766074.0
2008-05-31,ZSFH,97566,762921.0
2008-04-30,ZSFH,97566,760939.0
2008-03-31,ZSFH,97566,762707.0
2008-02-29,ZSFH,97566,766185.0
2008-01-31,ZSFH,97566,779665.0
2007-12-31,ZSFH,97566,793797.0
2007-11-30,ZSFH,97566,808137.0
2007-10-31,ZSFH,97566,806589.0
2007-09-30,ZSFH,97566,796760.0
2007-08-31,ZSFH,97566,785437.0
2007-07-31,ZSFH,97566,780873.0
2007-06-30,ZSFH,97566,779939.0
2007-05-31,ZSFH,97566,780123.0
2007-04-30,ZSFH,97566,776847.0
2007-03-31,ZSFH,97566,770474.0
2007-02-28,ZSFH,97566,765135.0
2007-01-31,ZSFH,97566,757600.0
2006-12-31,ZSFH,97566,753497.0
2006-11-30,ZSFH,97566,750721.0
2006-10-31,ZSFH,97566,755418.0
2006-09-30,ZSFH,97566,762829.0
2006-08-31,ZSFH,97566,768241.0
2006-07-31,ZSFH,97566,766964.0
2006-06-30,ZSFH,97566,762635.0
2006-05-31,ZSFH,97566,758395.0
2006-04-30,ZSFH,97566,756545.0
2006-03-31,ZSFH,97566,761443.0
2006-02-28,ZSFH,97566,767869.0
2006-01-31,ZSFH,97566,774838.0
2005-12-31,ZSFH,97566,774577.0
2005-11-30,ZSFH,97566,770621.0
2005-10-31,ZSFH,97566,765553.0
2005-09-30,ZSFH,97566,759817.0
2005-08-31,ZSFH,97566,751483.0
2005-07-31,ZSFH,97566,752764.0
2005-06-30,ZSFH,97566,755470.0
2005-05-31,ZSFH,97566,756534.0
2005-04-30,ZSFH,97566,748520.0
2005-03-31,ZSFH,97566,735726.0
2005-02-28,ZSFH,97566,725580.0
2005-01-31,ZSFH,97566,714707.0
2004-12-31,ZSFH,97566,706865.0
2004-11-30,ZSFH,97566,698051.0
2004-10-31,ZSFH,97566,688653.0
2004-09-30,ZSFH,97566,679822.0
2004-08-31,ZSFH,97566,673641.0
2004-07-31,ZSFH,97566,663976.0
2004-06-30,ZSFH,97566,651169.0
2004-05-31,ZSFH,97566,642094.0
2004-04-30,ZSFH,97566,640788.0
2004-03-31,ZSFH,97566,641947.0
2004-02-29,ZSFH,97566,639288.0
2004-01-31,ZSFH,97566,632749.0
2003-12-31,ZSFH,97566,626800.0
2003-11-30,ZSFH,97566,622599.0
2003-10-31,ZSFH,97566,625073.0
2003-09-30,ZSFH,97566,628131.0
2003-08-31,ZSFH,97566,631599.0
2003-07-31,ZSFH,97566,629712.0
2003-06-30,ZSFH,97566,631172.0
2003-05-31,ZSFH,97566,630173.0
2003-04-30,ZSFH,97566,629944.0
2003-03-31,ZSFH,97566,621872.0
2003-02-28,ZSFH,97566,613849.0
2003-01-31,ZSFH,97566,604357.0
2002-12-31,ZSFH,97566,596470.0
2002-11-30,ZSFH,97566,588383.0
2002-10-31,ZSFH,97566,578929.0
2002-09-30,ZSFH,97566,570068.0
2002-08-31,ZSFH,97566,563084.0
2002-07-31,ZSFH,97566,559264.0
2002-06-30,ZSFH,97566,554700.0
2002-05-31,ZSFH,97566,552997.0
2002-04-30,ZSFH,97566,550568.0
2002-03-31,ZSFH,97566,555929.0
2002-02-28,ZSFH,97566,563548.0
2002-01-31,ZSFH,97566,581142.0
2001-12-31,ZSFH,97566,602637.0
2001-11-30,ZSFH,97566,626120.0
2001-10-31,ZSFH,97566,636034.0
2001-09-30,ZSFH,97566,645541.0
2001-08-31,ZSFH,97566,651639.0
2001-07-31,ZSFH,97566,664744.0
2001-06-30,ZSFH,97566,672992.0
2001-05-31,ZSFH,97566,676843.0
2001-04-30,ZSFH,97566,678994.0
2001-03-31,ZSFH,97566,678212.0
2001-02-28,ZSFH,97566,673049.0
2001-01-31,ZSFH,97566,658259.0
2000-12-31,ZSFH,97566,637842.0
2000-11-30,ZSFH,97566,620751.0
2000-10-31,ZSFH,97566,612809.0
2000-09-30,ZSFH,97566,603744.0
2000-08-31,ZSFH,97566,593681.0
2000-07-31,ZSFH,97566,579292.0
2000-06-30,ZSFH,97566,569758.0
2000-05-31,ZSFH,97566,560450.0
2000-04-30,ZSFH,97566,553560.0
2000-03-31,ZSFH,97566,542654.0
2000-02-29,ZSFH,97566,532301.0
2000-01-31,ZSFH,97566,521849.0
1999-12-31,ZSFH,97566,513674.0
1999-11-30,ZSFH,97566,502846.0
1999-10-31,ZSFH,97566,493584.0
1999-09-30,ZSFH,97566,486003.0
1999-08-31,ZSFH,97566,480374.0
1999-07-31,ZSFH,97566,473028.0
1999-06-30,ZSFH,97566,466236.0
1999-05-31,ZSFH,97566,460472.0
1999-04-30,ZSFH,97566,454226.0
1999-03-31,ZSFH,97566,450193.0
1999-02-28,ZSFH,97566,451599.0
1999-01-31,ZSFH,97566,453678.0
1998-12-31,ZSFH,97566,455752.0
1998-11-30,ZSFH,97566,453889.0
1998-10-31,ZSFH,97566,452955.0
1998-09-30,ZSFH,97566,450238.0
1998-08-31,ZSFH,97566,447852.0
1998-07-31,ZSFH,97566,445824.0
1998-06-30,ZSFH,97566,444370.0
1998-05-31,ZSFH,97566,440525.0
1998-04-30,ZSFH,97566,433826.0
1998-03-31,ZSFH,97566,428526.0
1998-02-28,ZSFH,97566,423449.0
1998-01-31,ZSFH,97566,421587.0
1997-12-31,ZSFH,97566,414025.0
1997-11-30,ZSFH,97566,412404.0
1997-10-31,ZSFH,97566,407450.0
1997-09-30,ZSFH,97566,406755.0
1997-08-31,ZSFH,97566,401579.0
1997-07-31,ZSFH,97566,396388.0
1997-06-30,ZSFH,97566,388631.0
1997-05-31,ZSFH,97566,381439.0
1997-04-30,ZSFH,97566,377041.0
1997-03-31,ZSFH,97566,374872.0
1997-02-28,ZSFH,97566,371444.0
1997-01-31,ZSFH,97566,367099.0
1996-12-31,ZSFH,97566,365243.0
1996-11-30,ZSFH,97566,362029.0
1996-10-31,ZSFH,97566,360994.0
1996-09-30,ZSFH,97566,358183.0
1996-08-31,ZSFH,97566,358500.0
1996-07-31,ZSFH,97566,359703.0
1996-06-30,ZSFH,97566,363053.0
1996-05-31,ZSFH,97566,367521.0
1996-04-30,ZSFH,97566,372037.0
1996-03-31,ZSFH,97566,374945.0
1996-02-29,ZSFH,97566,376667.0
1996-01-31,ZSFH,97566,377006.0
