date,indicator_id,region_id,value
1998-09-30,ZSFH,97563,970528.0
1998-08-31,ZSFH,97563,966722.0
1998-07-31,ZSFH,97563,956286.0
1998-06-30,ZSFH,97563,949551.0
1998-05-31,ZSFH,97563,937822.0
1998-04-30,ZSFH,97563,926856.0
1998-03-31,ZSFH,97563,915602.0
1998-02-28,ZSFH,97563,907363.0
1998-01-31,ZSFH,97563,896136.0
1997-12-31,ZSFH,97563,889856.0
1997-11-30,ZSFH,97563,880511.0
1997-10-31,ZSFH,97563,863986.0
1997-09-30,ZSFH,97563,835334.0
1997-08-31,ZSFH,97563,805744.0
1997-07-31,ZSFH,97563,777482.0
1997-06-30,ZSFH,97563,756265.0
1997-05-31,ZSFH,97563,748250.0
1997-04-30,ZSFH,97563,752202.0
1997-03-31,ZSFH,97563,755928.0
1997-02-28,ZSFH,97563,754879.0
1997-01-31,ZSFH,97563,750518.0
1996-12-31,ZSFH,97563,749427.0
1996-11-30,ZSFH,97563,754840.0
1996-10-31,ZSFH,97563,762220.0
1996-09-30,ZSFH,97563,773153.0
1996-08-31,ZSFH,97563,783473.0
1996-07-31,ZSFH,97563,797541.0
1996-06-30,ZSFH,97563,806924.0
1996-05-31,ZSFH,97563,808797.0
1996-04-30,ZSFH,97563,801479.0
1996-03-31,ZSFH,97563,795364.0
1996-02-29,ZSFH,97563,791526.0
1996-01-31,ZSFH,97563,792766.0
